track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2YBSDjTEBKKt3psiiEeNjS,Code Black;Darren Styles,Sparks,Sparks,21,172800,False,0.535,0.861,1,-2.99,1,0.184,0.0718,0.0,0.135,0.357,150.063,4,hardstyle
2EM58GRsFTN2noP2UNUQC2,Nilüfer,Sürprizler,Of Aman Aman,38,135573,False,0.56,0.814,2,-6.541,1,0.124,0.764,1.02e-05,0.15,0.694,90.448,4,turkish
5iwIDKankhBVLxRabLL9oM,Uwe Kröger,Rebecca - Cast Album,"Gott, warum?",22,138946,False,0.406,0.631,2,-6.628,0,0.0441,0.64,0.0,0.448,0.546,87.889,4,show-tunes
2jnCDRKe4IfoIN2teGn308,BAND-MAID,Sense,Sense,50,204853,False,0.476,0.984,2,-3.471,1,0.146,2.6e-05,0.0565,0.0576,0.194,102.496,3,j-idol
6eHPxuuhkQLbu6Up0k8MEO,Sam Laxton,Kanban System,Kanban System,18,224133,False,0.551,0.934,11,-7.0,0,0.0483,0.000544,0.845,0.0673,0.153,138.027,4,trance
070tWIsro6Q0XgkPwbjRYn,KMFDM,Blitz,Me & My Gun,23,210586,False,0.556,0.904,8,-8.415,0,0.0517,5.13e-05,0.717,0.189,0.605,155.989,4,industrial
4rmKHaOjNcqZRb58ng6Htz,Stevie Wonder,The Very Best Christmas Songs 2022,Someday At Christmas,0,169293,False,0.325,0.536,5,-6.04,1,0.0323,0.614,0.0,0.251,0.218,101.483,4,soul
53ycakt4shH4wnZveJnagh,Wibke Komi,bread & wine,bread & wine,43,116883,False,0.687,0.254,11,-10.445,1,0.0426,0.904,0.938,0.0923,0.38,77.027,4,study
6u9DQw3scxWEc07A7Si117,Barbara Tucker;Floorplan,Beautiful People (Floorplan Remixes),Beautiful People - Floorplan Remix,17,267312,False,0.742,0.488,11,-9.349,0,0.0256,0.0473,0.0376,0.139,0.248,123.98,4,chicago-house
1Warn6ZbqZnD4ZpGiVvW4j,Cem Öget,Erkenci Kuş (Orijinal Dizi Müzikleri),Erkenci Kuş Jenerik Sözlü,45,129340,False,0.446,0.558,5,-5.51,0,0.0479,0.457,0.0,0.116,0.431,180.329,3,turkish
6AlpEaVSlRQN0U9Vxndwu5,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),Werewolves of London,0,200000,False,0.616,0.668,7,-6.33,1,0.0277,0.0679,0.0529,0.0491,0.958,206.36,4,children
49egxYrFvhHWiQNJk1R7f0,Almir Sater;Renato Teixeira,+ AR,Venha Me Ver,42,272540,False,0.511,0.465,4,-8.736,1,0.0242,0.795,2.06e-05,0.0963,0.243,81.989,3,mpb
2phWfVk8HgVckkwpfTTcOW,Adriana Varela,Adriana Varela y Piano,Cuesta Abajo,31,224893,False,0.587,0.5,2,-7.876,1,0.142,0.868,0.0,0.793,0.562,107.359,4,tango
12gp9XggBAImRaqz7ASv9u,Tiësto;Ava Max,Summer Music Festival Hits,The Motto,0,164818,False,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,4,dance
3S9aIzgHKk5IsyVCsIymIq,Arca,KiCk i,Riquiquí,45,159621,False,0.48,0.804,1,-7.906,1,0.459,0.0317,3.92e-06,0.841,0.6,89.762,3,club
2rUzh19do9xKVsfWCa92x7,Fitz and The Tantrums;Dave Audé,10's Dance Classics,HandClap - Dave Audé Remix,0,295932,False,0.725,0.918,8,-2.468,1,0.0352,0.000148,0.00127,0.0642,0.503,128.016,4,alt-rock
1XZPtZVqcOzzxbYIR7MjQw,Novo Amor;Ed Tullett;Lowswimmer,Heiress,Ontario,69,192866,False,0.409,0.223,10,-13.886,1,0.0296,0.947,0.0123,0.0635,0.173,89.877,4,folk
0ZUTV4cvtNiZyMqqQstT8f,=LOVE,"青春""サブリミナル""",流星群,33,281373,False,0.6,0.879,9,-4.02,1,0.0584,0.106,2.78e-05,0.303,0.565,125.031,4,j-idol
1BfR5GMOgW0peHkPxrwf11,Greta Van Fleet,From The Fires,Safari Song,67,234600,False,0.362,0.928,2,-4.015,1,0.0503,0.164,1.61e-05,0.315,0.678,175.868,4,hard-rock
0aDcub93Km4sdXWsgo6zB1,Ann Sweeten,Tapestries of Time,Afterglow,21,247933,False,0.38,0.107,9,-20.348,1,0.0342,0.939,0.948,0.109,0.228,63.386,3,new-age
4Sxx1wd4nnB8ob8Zsujwrs,Linkin Park,Minutes to Midnight,Shadow of the Day,52,290360,False,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,4,grunge
7izpOP3sww7TkqfjmEI1GM,Sam Smith,Die For You,Time After Time - Live At Abbey Road Studios,1,232128,False,0.595,0.459,11,-9.413,1,0.0461,0.571,0.000165,0.101,0.272,129.661,4,pop
1180Pe0jjGNslftSXTrEKi,Aline Barros,Aline Barros e Cia 2,"Pedro, Tiago e João no Barquinho",41,189939,False,0.744,0.874,2,-4.506,1,0.0578,0.0941,1.71e-05,0.636,0.921,157.956,4,gospel
4uNlpZbtKqeXhurSNyqzj4,"Группа ""Загадка""",Золотые застольные песни. Часть восьмая,Дайте ходу пароходу,0,210546,False,0.543,0.358,9,-7.874,0,0.146,0.824,0.0,0.108,0.477,90.955,3,romance
7CtvStZdIOR3nRRbATB4Gd,Misfits,Happy Haunted Halloween Tunes,Halloween,1,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,punk-rock
0sL9GKpJKZRngHncF2r0Rg,Tom Petty and the Heartbreakers,Home At Christmas,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk
6teW0qt23aGnWhC0rSvtoz,Omah Lay,understand,understand,61,174545,False,0.697,0.653,0,-7.284,1,0.102,0.166,0.231,0.0911,0.627,99.982,4,dancehall
5Z8KoLIQHnzZ2VNjyd3qp7,Trampled by Turtles,Songs from a Ghost Town,When I Come Back Again,27,223173,False,0.606,0.572,7,-5.257,1,0.0273,0.154,0.000639,0.108,0.423,91.986,4,bluegrass
4K4budASa3lo3sBlfUT7Ex,Alter Bridge,This Is War,This is War,55,243622,False,0.376,0.932,3,-5.342,1,0.0984,4.99e-06,2.13e-05,0.318,0.319,163.956,4,grunge
3vpItm0ZKfoWWhMyrUFjPa,HELLYEAH,HELLYEAH,Matter of Time,28,226026,True,0.434,0.984,10,-2.151,0,0.104,0.000553,1.44e-06,0.14,0.324,102.278,4,grunge
4v1EzxLxaKMBC3vwkegyIx,Kainbeats;softy,Finding Beauty,Cloudy Springs,55,145429,False,0.574,0.0863,9,-23.725,1,0.0387,0.952,0.919,0.0852,0.193,136.11,4,anime
61sor95BL63MCvZYgKK8KM,ILLENIUM;Kameron,ASCEND,Pray (feat. Kameron),48,295890,False,0.487,0.694,10,-4.049,0,0.0397,0.131,1.46e-05,0.106,0.287,145.919,4,dub
0fCRo1guugeFmWqr68lMK4,Before I Turn,Lovelorn,Sepulcher,22,445357,False,0.46,0.944,2,-4.722,0,0.051,0.00444,0.0016,0.321,0.0817,140.025,4,death-metal
5MAK1nd8R6PWnle1Q1WJvh,Everybody Loves an Outlaw,I See Red,I See Red,77,230613,False,0.509,0.448,4,-7.552,0,0.0357,0.00713,0.0137,0.244,0.221,156.909,3,blues
3qebp3gdFteTRN69PZ9zHu,Hooverphonic,The Wrong Place,The Wrong Place,46,176506,False,0.491,0.728,5,-4.482,1,0.0428,0.0479,1.38e-06,0.16,0.246,80.239,4,trip-hop
1ZwyRRW5zGjt9gGOwSO5YM,Phil Wickham;Madison Cunningham,Children of God Acoustic Sessions,The Secret Place - Acoustic,53,283785,False,0.512,0.362,3,-6.655,1,0.0305,0.612,0.0,0.0784,0.282,125.893,4,world-music
5708ZWpCPG8bTtbrcIPvGx,Ati242,Bulutlarda,Bulutlarda,39,162384,True,0.734,0.551,4,-10.879,0,0.0974,0.463,4.09e-05,0.11,0.648,144.058,4,turkish
39feEmxlnMCD6Su1TzeEGg,Mägo de Oz,"Hechizos, pócimas y brujería",No pares - De oir rock & roll,32,351653,False,0.533,0.969,4,-2.643,0,0.0585,0.00183,0.00191,0.414,0.515,120.031,4,spanish
532a4qwtCf56E6qjiAn2EE,CHiCO with HoneyWorks,ヒミツ恋ゴコロ,ヒミツ恋ゴコロ,58,218146,False,0.573,0.915,5,-2.513,0,0.0852,0.0754,0.0,0.336,0.894,165.06,4,anime
5y8d8RHvxb0KiTa9Nq0xWp,Yusuf / Cat Stevens,Teaser And The Firecat (Remastered 2021),Morning Has Broken - Remastered 2021,69,199453,False,0.443,0.365,7,-11.829,1,0.0315,0.592,0.00484,0.0886,0.398,133.156,3,folk
2QmBVh6OiFFRgvWGxO1lMa,Gabi Sampaio;Weslei Santos,Na Terra Como no Céu (Here as in Heaven) (feat. Weslei Santos),Na Terra Como no Céu (Here as in Heaven) (feat. Weslei Santos),42,445035,False,0.328,0.446,8,-8.299,1,0.0333,0.118,0.0,0.109,0.141,138.666,4,gospel
1mvZErZBp7WZT3HfGBykao,September,Dancing Shoes,Cry for You,66,209800,False,0.767,0.881,9,-3.988,1,0.0301,0.00133,0.000139,0.0551,0.961,130.018,4,swedish
6mbRT8sTdMUCSiCE5o7dCv,Boy Robot,Rotten Cocktails,Live In Vanilla,14,328800,False,0.611,0.669,11,-9.919,0,0.032,0.00396,0.748,0.0785,0.349,127.037,4,idm
3XUOO5LidddSsdwNVDYM81,ONYVAA,+8138,MISBHV,4,533109,False,0.677,0.946,10,-9.972,0,0.0516,0.000187,0.875,0.111,0.388,132.0,4,detroit-techno
0hUit24g1EIoATdKYWUiRj,Nirvana,In Utero - 20th Anniversary Remaster,Very Ape,59,115813,False,0.262,0.886,1,-9.392,1,0.0336,3.11e-06,0.368,0.188,0.965,152.09,4,grunge
5fJTOK2a61O6p5gQ5ZPiMC,DJ Skull,Duly Noted EP,Duly Noted - Original Mix,5,319354,False,0.802,0.837,11,-11.634,0,0.0459,0.0774,0.741,0.1,0.661,123.986,4,chicago-house
07HXQhYntFEupdfad0KYxr,Amber Mark,Autumn Vibe,Worth It,0,258526,False,0.774,0.698,6,-7.072,0,0.27,0.17,0.0,0.095,0.337,92.062,4,indie-pop
7coyz3MhQbSL7tZyWFD5DL,Sir Charles Jones,The Best of Sir Charles Jones - For Your Love,Just Can't Let Go,33,280173,False,0.804,0.398,5,-7.571,1,0.0428,0.722,0.0,0.0346,0.61,82.477,3,blues
0ht7BrhjJHyxIc88BFO42I,Banda Cuisillos,No Voy a Llorar,Eres Imposible De Olvidar,47,214935,False,0.508,0.573,9,-8.229,1,0.0565,0.784,2.4e-05,0.0854,0.409,72.59,4,r-n-b
25ugoarRZ6IaZegrjNxGOx,The Wailers,Burnin' (Deluxe Edition),"Get Up, Stand Up",61,197666,False,0.765,0.555,10,-7.579,0,0.374,0.409,2.04e-06,0.073,0.828,77.848,4,dub
7nE3oOOq9YVJbXhdJSO2Qf,Kevin Roldan;Wisin,Fiesta Reggaeton 2010s,Deseo,1,219853,False,0.708,0.788,1,-3.745,1,0.122,0.119,1.51e-05,0.0543,0.697,178.039,4,latin
2dxw2PB8P0uArU0IuFNzKd,Gary Stadler;Stephannie,Fairy Heartmagic,Mystery,23,419880,False,0.307,0.146,4,-22.448,0,0.0305,0.971,0.0147,0.0966,0.128,73.929,4,new-age
63cTVY6A0yeJ0DsjXBwYVH,Novelists FR,Smoke Signals,Smoke Signals,45,214057,False,0.35,0.954,4,-4.562,0,0.233,2.2e-05,0.00238,0.355,0.323,170.088,3,metalcore
2udGjDmpK1dH9VGyw7nrei,Eric Clapton,Slowhand 35th Anniversary,Cocaine,69,221640,False,0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.267,4,blues
38xsb628AajcMiMOXr3MR6,Diego Karter,Recomeçar,Recomeçar,45,230792,False,0.524,0.489,9,-8.908,1,0.0347,0.73,1.1e-05,0.12,0.233,86.042,4,gospel
0JIpgkcqm1feTTVpWARQTe,Leo Santana,Combo De Boca (Tô Mal),Combo De Boca (Tô Mal),46,138760,False,0.893,0.914,4,-3.326,0,0.074,0.496,0.0,0.239,0.964,148.056,4,funk
1CrCjB0ihP0OBPMHYwviF0,Nekromantix,Dead Girls Don't Cry,Dead Girls Don't Cry,28,172573,False,0.37,0.934,4,-5.308,0,0.0534,0.000138,0.00784,0.346,0.52,138.628,4,psych-rock
0puqSsCdrsmI3HRlpRF5SB,Kool & The Gang,80s Bangers Vol. 1,Celebration,1,298640,False,0.857,0.782,1,-5.633,1,0.0657,0.139,0.0357,0.0495,0.899,120.763,4,funk
3ACa8DImXMFWsa44oEUKr1,Hiroyuki Sawano,"""Attack on Titan"" Season 3 Original Soundtrack",Barricades - Movie Ver.,44,257653,False,0.391,0.861,7,-5.002,1,0.0429,0.0275,0.0,0.136,0.454,105.058,4,anime
33fbChIpvAkS9TWaLZeSlg,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),Isabela la perfecta,23,80693,False,0.451,0.0635,2,-26.904,1,0.0331,0.629,0.908,0.136,0.259,103.29,4,disney
39qyQ1YSz6pyABCSqjLVfr,Greeicy;Mike Bahía,Fiesta Reggaeton 2010s,Si Tu Amor No Vuelve,2,201040,False,0.713,0.657,10,-4.088,1,0.0372,0.321,0.0,0.355,0.813,125.012,4,reggaeton
2I3XLu6ThQsjAMAEfNs5wW,Mia Julia,Mitten in Mia,Mein bester Zeuge bin ich,23,210226,False,0.659,0.911,4,-2.509,1,0.0287,0.00829,0.0,0.407,0.736,110.01,4,party
5ovEfOe05rFS4ly9gi3AIR,Sia;Initial Talk,Dance Dance Dance,Together - Initial Talk Remix,0,198113,False,0.56,0.742,7,-10.547,1,0.0387,0.0549,0.153,0.0948,0.675,105.975,4,dance
7rj3r1ghpdIbxLbIIbYnP4,Wolfgang Amadeus Mozart;Maria João Pires,Mozart - A Classical Dawn,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",3,284000,False,0.502,0.0308,5,-26.86,1,0.063,0.995,0.915,0.0805,0.312,72.88,4,classical
3NLHqeIoy2AK2dTxKiG4SE,Korsakoff,Stiletto,Come To Me,25,329256,False,0.393,0.792,9,-7.37,0,0.0613,0.382,0.0403,0.0876,0.105,167.08,4,happy
1ASrtMmTHLIBTLtp2Y5wJr,The Rare Occasions,Top of the Rock,Notion,0,195120,False,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,4,indie
4ve9p2wRIRnwM7bbFHmtZG,Raghu Dixit,Just Maath Maathali,Just Maath Maathali,51,156368,False,0.688,0.492,5,-8.459,1,0.0256,0.492,0.000227,0.147,0.638,107.918,4,rock
7JZYv0kbkfPdTdpCU9P7KD,The Head And The Heart,Just Best Covers,Don't Dream It's Over,1,219517,False,0.433,0.73,8,-4.934,1,0.0315,0.0824,2.03e-06,0.105,0.348,84.142,4,indie
6113McC3tLeOTtkzVrGACm,Carlos Gardel,El Album De Oro De Carlos Gardel,Como Abrazado A Un Rencor,26,165520,False,0.705,0.258,4,-12.017,1,0.4,0.976,0.0,0.0771,0.663,81.614,5,tango
3cz6xsRlGrajBGplo0WcpJ,Luis Aguile,Ven a Mi Casa Esta Navidad,Ven a Mi Casa Esta Navidad,28,285773,False,0.503,0.483,0,-6.693,0,0.0349,0.95,0.0324,0.146,0.375,86.037,4,spanish
1ErVAnzjNvyXSodWbOTYNu,Greeicy;Anitta,Halloween 2022 Perreo Vol. 1,Jacuzzi,0,184106,False,0.821,0.736,0,-4.484,0,0.0669,0.0914,0.0,0.0542,0.941,93.008,4,reggaeton
4gUw5pJgAAAQMzq80LnPye,Sebastian Maniscalco,Sebastian LIVE,Showering Is An Event,26,297755,True,0.36,0.799,4,-21.068,1,0.887,0.84,0.000167,0.888,0.127,85.036,4,comedy
1ZCIgVkeHuBl9yzQR4E0CZ,Brando;Syn Cole,Look Into My Eyes,Look Into My Eyes - Syn Cole Remix,54,171428,False,0.836,0.831,6,-3.016,1,0.0488,0.02,0.00116,0.0941,0.83,126.047,4,deep-house
0Bf9CbRFzDDY9jsHFzvydi,Vic Vem;Medina;Parham,Villkorslös,Förlorad ungdom,26,233107,False,0.674,0.666,4,-5.526,1,0.357,0.444,0.0,0.113,0.873,88.859,4,goth
4Im6GRj17qa7NW76OsJh1s,John Mayer,Sob Rock,I Guess I Just Feel Like,70,286386,False,0.548,0.483,4,-9.102,1,0.0268,0.515,0.0674,0.0922,0.166,159.952,4,singer-songwriter
3W1C4wM0iCWNlu5kJWKK2t,ILLENIUM;Teddy Swims,Hits Hits Hits,All That Really Matters,0,244235,False,0.352,0.666,1,-4.909,1,0.0512,0.117,1.81e-06,0.0934,0.227,169.965,4,edm
09CghlE8YyAs8cUHCpvKac,Glimlip;Yasper,1 Am. Study Session,I'm Sorry,50,136538,False,0.698,0.239,4,-11.138,1,0.103,0.928,0.934,0.146,0.254,156.131,4,chill
7HQDJ43TnOWbgNt9ou0dfW,Anabantha,"Letanías, Capítulo Prohibido",Tu Me Matas,30,279000,False,0.284,0.554,5,-9.612,0,0.0675,0.883,2.14e-05,0.103,0.356,134.491,4,goth
6r10S0KFJcsw81QCtUnn7L,Oficina G3,Histórias e Bicicletas,Descanso,46,317323,False,0.467,0.771,7,-3.823,1,0.0336,0.0157,5.49e-06,0.129,0.206,139.91,4,metal
4o0lAPwLKTJ6QdD7g2Bytz,Alessandro Safina,Dedicated,Vincerò,21,207180,False,0.508,0.414,11,-9.473,0,0.0373,0.876,5.43e-05,0.162,0.327,122.887,4,opera
56QcaKO4AdCvmXgPSiXHSO,Tommyknocker;Sunbeam,The Viper - Nothing To Lose,Twisted World - The Viper Mashup mix - Edit Version,25,202116,False,0.49,0.965,1,-4.186,0,0.392,0.0687,0.172,0.241,0.274,158.084,4,techno
78KEUDqdN4IMpxVcxLR7Kh,Giorgia Fumanti,Libertango (Radio Edit),Libertango - Radio Edit,20,200566,False,0.536,0.46,7,-9.103,1,0.0336,0.937,0.87,0.0898,0.304,121.948,4,opera
1FY2Ajg1MtXK05qxXD2q1O,Deep Forest,Eponymous (Version 2021),Sweet Lullaby - Version 2021,33,232000,False,0.571,0.504,11,-13.128,0,0.041,0.228,0.371,0.102,0.468,90.044,4,new-age
3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Elephant,Seven Nation Army,84,232106,False,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4,alt-rock
6NPVVeHetUBa6NhYSaMo1w,Linkin Park,Hybrid Theory (20th Anniversary Edition),With You,50,203266,False,0.423,0.978,6,-4.004,0,0.303,0.0037,0.0,0.111,0.361,196.93,4,grunge
5XPo15e5ICs6NvSMn44pTF,Virginia To Vegas;NOTD,Malibu,Malibu,68,148822,True,0.657,0.653,9,-8.525,1,0.0258,0.0568,0.000142,0.321,0.624,111.974,4,house
72ZGT5dwrp7lZ40ums6dHi,Cynthia Luz;Projota,Não é Só Isso,Como Deus Quiser,47,181373,True,0.753,0.656,0,-5.863,0,0.0759,0.655,0.0,0.099,0.819,91.022,4,r-n-b
0xCyJpvyfEu6lieTyNjMWw,Inquisition,Into the Infernal Regions of the Ancient Cult,Summoned by Ancient Wizards Under a Black Moon,18,554466,False,0.193,0.983,7,-6.24,1,0.095,0.000307,0.954,0.156,0.119,148.631,4,black-metal
3UYeTr8hsTPi5rfKd7zUsm,Del Wood,Down Yonder and other favorites,Down Yonder,15,146520,False,0.684,0.654,10,-9.647,1,0.0378,0.734,0.932,0.103,0.975,135.028,4,honky-tonk
2SBucbrs8ZLrEp3eU3LpLq,Tom Papa,Human Mule,Dating Businesses,20,280322,False,0.605,0.675,1,-14.38,1,0.956,0.729,0.0,0.682,0.287,102.774,3,comedy
4biLwyzTFqLtDxPPr4Hmy5,Freddie Gibbs;Moneybagg Yo,Sailor on the Moon - Hot New Rap,Too Much,0,188869,True,0.799,0.696,1,-6.621,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,4,indian
03WUYXkJU0ZTexcRAwqOAW,Chicken Dance Mix DJ's,CHICKEN DANCE PARTY,Hokey Pokey [Deluxe],9,215040,False,0.629,0.797,8,-4.393,1,0.199,0.0218,0.0,0.107,0.708,124.874,3,kids
37SgiDGQSiUTQXZo2Ml888,August Burns Red,Chop Suey!,Chop Suey!,51,218187,False,0.535,0.98,7,-3.382,0,0.0699,0.00189,0.229,0.111,0.331,125.023,4,death-metal
0YJFlxeHMUr9MxSDQVuQJA,BTS,MAP OF THE SOUL : 7,My Time,72,234457,False,0.674,0.641,0,-5.139,0,0.0339,0.149,0.0,0.0925,0.664,99.91,4,k-pop
6rqQLWxBsZxpwgL2RPoAFz,Spuntic,Foundation,Fluid Motion,0,214229,False,0.196,0.308,4,-15.677,1,0.0383,0.804,0.942,0.209,0.0323,66.054,3,iranian
1LTdZtCjUUn6ptIpu3ZPlZ,Planet Hemp,A Invasão do Sagaz Homem Fumaça,Test Drive de Freio de Camburão,36,211506,False,0.435,0.946,7,-5.577,1,0.258,0.00307,0.0,0.64,0.536,97.211,4,punk-rock
5Xpn8seuohodh7p0DFk13V,Tom Petty and the Heartbreakers,Rockin' Around The Christmas Tree 2022,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,rock
2aEeghgUcnu75tzcolFMfs,Ritchie Valens,Ritchie Valens,La Bamba - Single Version,66,126960,False,0.516,0.809,0,-6.419,1,0.0545,0.787,0.000331,0.303,0.939,75.099,4,rockabilly
1ENkpHz1LU2JlH0g3HnO2W,LFO,Frequencies,LFO (Leeds Warehouse Mix),39,207960,False,0.759,0.849,10,-14.094,0,0.0663,0.0569,0.911,0.236,0.639,124.664,4,idm
0s9OwRpIpzmREIkAs0pZXB,Juninho Black;Pregador Luo,Soul de Cristo (feat. Pregador Luo),Soul de Cristo (feat. Pregador Luo),22,266800,False,0.74,0.902,2,-4.891,1,0.0799,0.124,0.0,0.164,0.661,112.0,4,groove
0a2cA9H6KuOsoHLCnjl6YL,Sub Focus;Dimension,Ready To Fly,Ready To Fly,64,204500,False,0.485,0.969,8,-0.517,0,0.0561,0.0485,0.664,0.192,0.448,173.941,4,drum-and-bass
2iOz9TpTJgR3ZBIQ0Pas2g,Gammer;Riot Ten,NGMF,NGMF,43,162450,True,0.75,0.883,4,-5.329,0,0.262,0.0181,0.0643,0.329,0.252,150.051,4,techno
6YnoM7vjNoilLxWRslJ1d4,Natalie Holt,"TVA (From ""Loki"")","TVA - From ""Loki""/Score",38,148680,False,0.492,0.498,1,-11.583,1,0.0383,0.0238,0.77,0.736,0.1,108.099,4,british
7GbUWl6qLW1gdngbEV2WDJ,EXO,EX'ACT,Monster,67,221341,False,0.618,0.76,6,-4.312,1,0.0596,0.0066,0.0,0.127,0.541,150.0,4,k-pop
3bkgyThZ4ImhlQNgVRo850,All Time Low,Top of the Rock,Blinding Lights,1,193151,False,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48e-05,0.0743,0.61,171.016,4,punk
4CFqAYYveE4QyhPvRUblm0,De-Phazz,Death by Chocolate,Something Special,23,256453,False,0.747,0.876,0,-7.028,1,0.0358,0.155,0.0,0.309,0.935,123.47,4,trip-hop
4YZg4UXqhMoUM40aPNIX1v,Counting Crows;Vanessa Carlton,OO's Music Grandi Successi,Big Yellow Taxi,1,226826,False,0.674,0.867,1,-4.329,1,0.0462,0.00199,0.0,0.206,0.821,88.04,4,alt-rock
6SdAztAqklk1zAmUHhU4N7,The Strokes,Angles,Taken for a Fool,58,203240,False,0.569,0.89,5,-4.447,1,0.0559,0.00595,0.0112,0.226,0.885,137.044,4,garage
7oNkh4PT5Ys11ffiTSOZVv,Angband,Saved from the Truth,Fearless Dream,0,334013,False,0.436,0.903,2,-4.493,0,0.0894,0.00147,3.88e-05,0.127,0.422,96.637,4,iranian
4QgsL3BOO0VvMAFhh2nZVU,Joyce Cheng,先哭為敬,先哭為敬,48,250289,False,0.495,0.733,4,-4.863,1,0.0477,0.131,0.0,0.188,0.273,146.041,4,cantopop
4EQYur0tRZpHbQJxgCRy4Q,Michael W. Smith,Worship,"More Love, More Power - Live",39,310293,False,0.226,0.275,7,-13.02,0,0.0302,0.74,9.42e-05,0.344,0.151,142.075,4,world-music
5V7mTIcXVU9k2JNu0mE6vy,Secondhand Serenade,A Naked Twist in My Story,Fall for You (Acoustic),64,176946,False,0.433,0.307,0,-8.796,1,0.0327,0.65,0.0,0.0635,0.378,178.114,4,punk
2DQ5r0crvortwaNRYcninK,Elvis Presley,Elvis,Love Me,55,163786,False,0.505,0.11,5,-12.936,1,0.0317,0.952,0.0,0.125,0.167,72.115,4,rockabilly
0kpCfLJbmYFybCO6xy0hBn,Boomdabash,10's Music Grandi Successi,Per Un Milione,0,174615,False,0.741,0.745,7,-4.099,0,0.0472,0.103,0.0,0.0852,0.898,85.989,4,reggae
32tZTpPLhi5N3I0rkGIvVN,Ira Stein,Carousel,A Place Without Words,22,278826,False,0.331,0.145,10,-18.287,0,0.039,0.912,0.786,0.0928,0.111,143.631,4,new-age
4MO8ZfoBPueBLS7dIm99MM,PartyfrieX,Partyfreak,Vreten,26,189600,False,0.546,0.887,2,-5.684,1,0.114,0.114,0.0,0.847,0.626,134.076,4,hardstyle
5eNlrdrZSTnfJjXpPg1ykV,ONE OK ROCK,Ambitions,I Was King,51,238826,False,0.571,0.875,6,-3.279,1,0.039,0.000247,5.47e-06,0.106,0.447,92.505,4,j-rock
6vjUx7ww6UR7UWgN0qFrnZ,Eisregen,Rostrot,Madenreich,19,228586,True,0.594,0.735,3,-7.08,1,0.0548,0.0027,0.268,0.277,0.441,125.037,4,black-metal
14qgM5yGL5txxssgQqM5Bh,Above & Beyond;Richard Bedford,Journey To ABGT500 pt.2,Happiness Amplified (ABGT499D3) - Above & Beyond Club Mix,35,292500,False,0.564,0.693,1,-7.916,1,0.045,0.00263,0.0202,0.227,0.107,127.977,4,trance
3gV0E3N4uOcoNsbxLkGWkp,Nohidea,osho,"sincerely, yours",55,139684,False,0.605,0.396,5,-11.301,0,0.0509,0.8,0.872,0.141,0.622,80.957,4,chill
2BCaZXNcQtHtojRj72kkTE,Kyson,Lucky Notes,"Hi Demons, Bye Demons",0,108148,False,0.442,0.442,7,-10.899,1,0.0456,0.164,0.33,0.334,0.245,110.227,4,idm
56pKxbJR1QFD8fmcqNI4R5,Le Youth;Sultan + Shepard;Emily Falvey,Pattern,Pattern,53,252058,False,0.612,0.741,4,-7.002,0,0.0359,0.0759,0.000416,0.121,0.0672,122.001,4,progressive-house
6bwcWOibIUyOJQ2FgMbeIH,Bonobo,Black Sands,El Toro,43,224293,False,0.653,0.64,6,-7.915,0,0.0308,0.00207,0.706,0.3,0.551,103.376,4,trip-hop
06vqoU6oPRPPkILm8tyBRo,Ty Dolla $ign;The Weeknd;Wiz Khalifa;DJ Mustard,On Chill - Rap & RnB,Or Nah - Remix,0,242983,True,0.804,0.329,1,-8.711,0,0.101,0.22,0.0,0.105,0.214,121.969,4,soul
4zuOfLxlC4lbrF08AsEHcl,Scooter,The Age Of Love,The Age Of Love,25,228573,False,0.534,0.982,0,-7.233,0,0.0637,0.0042,0.133,0.912,0.227,140.551,4,happy
5LNH7wiiBtYJ3oHsJQI8SM,Front 242,No Comment (Remastered),Special Forces - Remastered,23,328346,False,0.795,0.637,1,-12.457,1,0.0491,0.00185,0.865,0.06,0.464,122.192,4,industrial
3jDxMQEuQvVjCuTdvcD6qO,Afrocidade,Afrocidade na Pista,Eu Vou no Gueto,26,234626,False,0.762,0.902,9,-4.341,0,0.0507,0.0256,3.93e-05,0.198,0.882,133.984,4,afrobeat
